dataset,model,accuracy,precision,recall,f1,statistical_parity_diff,disparate_impact_ratio,equal_opportunity_diff,predictive_parity_diff
adult_income,dummy,0.7543160690571049,0.0,0.0,0.0,0.0,,0.0,0.0
adult_income,logreg,0.848207171314741,0.7334874504623514,0.6002702702702702,0.6602259215219977,0.22998091854191344,0.16962641800795866,0.42279251848629845,0.16666666666666674
adult_income,tree,0.8067065073041169,0.6050039925472451,0.6143243243243244,0.6096285369451522,0.20057859209257475,0.38002980625931443,0.21969696969696967,0.16666666666666663
adult_income,rf,0.8474103585657371,0.7223984771573604,0.6154054054054054,0.6646234676007006,0.2092051585734965,0.22403904820012205,0.3618964767290126,0.2333333333333334
adult_income,gb,0.8658698539176627,0.7947368421052632,0.6121621621621621,0.6916030534351145,0.2092051585734965,0.22403904820012205,0.2648977816441932,0.13434343434343432
